1	1	1
2	2	2
3	3	3
4	3	4
5	3	5
6	3	6
7	3	7
8	3	8
9	3	9
10	3	10
11	3	11
12	3	12
13	3	13
14	3	14
15	3	15
16	3	16
17	3	17
18	3	18
19	3	19
20	3	20
21	4	21
22	4	22
23	4	23
24	4	24
25	4	25
26	4	26
27	4	27
28	4	28
29	4	29
30	5	30
31	5	31
32	5	32
33	5	33
34	6	34
35	6	35
36	6	36
37	7	37
38	7	38
39	7	39
40	7	40
41	7	41
42	7	42
43	7	43
44	7	44
45	7	45
46	7	46
47	7	47
48	7	48
49	7	49
50	7	50
51	7	51
52	7	51
53	7	52
54	7	53
55	7	54
56	7	55
57	7	56
58	7	57
59	7	58
60	7	59
61	7	60
62	7	61
63	7	62
64	7	63
65	7	64
66	7	65
67	7	66
68	7	67
69	7	68
70	7	69
71	7	70
72	7	71
73	7	72
74	7	73
75	7	74
76	7	75
77	7	76
78	7	77
79	7	78
80	7	79
81	7	80
82	7	81
83	7	82
84	7	83
85	7	84
86	7	85
87	7	86
88	7	87
89	7	88
90	7	89
91	7	90
92	7	91
93	7	92
94	8	93
95	8	94
96	8	95
97	8	96
98	8	97
99	8	98
100	8	99
101	8	100
102	8	101
103	8	101
104	8	101
105	8	102
106	8	103
107	8	104
108	8	104
109	8	105
110	8	106
111	8	107
112	8	108
113	8	108
114	8	109
115	8	110
116	8	111
117	8	111
118	9	111
119	9	112
120	9	113
121	9	113
122	9	113
123	9	114
124	9	115
125	9	116
126	9	116
127	9	116
128	9	117
129	9	118
130	10	119
131	10	119
132	10	120
133	10	121
134	10	122
135	11	123
136	11	124
137	11	125
138	11	126
139	11	127
140	12	128
141	12	129
142	12	129
143	12	130
144	12	131
145	12	132
146	12	133
147	12	134
148	12	135
149	12	136
150	12	137
151	12	138
152	12	138
153	12	138
154	12	139
155	12	140
156	12	141
157	12	142
158	12	142
159	12	143
160	13	144
161	13	145
162	13	146
163	13	146
164	13	146
165	13	146
166	13	147
167	13	148
168	13	148
169	13	149
170	13	150
171	13	151
172	13	152
173	13	153
174	13	154
175	13	155
176	13	156
177	13	157
178	13	158
179	13	159
180	13	160
181	13	161
182	14	162
183	14	163
184	14	164
185	14	164
186	14	165
187	14	166
188	14	167
189	14	168
190	14	169
191	14	170
192	14	170
193	14	171
194	14	171
195	14	171
196	14	171
197	14	172
198	14	172
199	14	172
200	14	173
201	14	174
202	14	174
203	14	175
204	14	175
205	14	176
206	14	176
207	14	177
208	14	178
209	14	179
210	14	180
211	14	181
212	14	182
213	14	182
214	14	183
215	14	184
216	14	185
217	14	186
218	14	187
219	14	188
220	14	189
221	14	189
222	14	190
223	14	191
224	14	192
225	14	193
226	14	194
227	14	195
228	14	195
229	15	196
230	15	197
231	15	198
232	15	198
233	15	199
234	15	200
235	15	201
236	15	202
237	15	203
238	15	204
239	15	204
240	15	205
241	15	205
242	15	205
243	15	206
244	15	207
245	15	208
246	15	209
247	15	210
248	15	211
249	15	211
250	15	211
251	15	212
252	15	213
253	15	213
254	15	213
255	15	214
256	15	215
257	15	216
258	15	217
259	15	217
260	15	218
261	15	219
262	15	219
263	15	220
264	15	220
265	15	221
266	15	221
267	15	222
268	15	222
269	15	223
270	15	224
271	15	224
272	15	225
273	15	225
274	15	225
275	15	226
276	15	226
277	15	226
278	15	226
279	15	227
280	15	228
281	15	228
282	15	228
283	15	229
284	15	230
285	15	230
286	15	231
287	15	232
288	15	233
289	15	234
290	15	235
291	15	236
292	15	236
293	15	236
294	15	237
295	15	238
296	15	238
297	15	239
298	15	240
299	15	241
300	15	241
301	15	241
302	15	242
303	15	243
304	15	243
305	15	244
306	15	245
307	15	246
308	15	247
309	15	247
310	15	247
311	15	248
312	15	249
313	15	249
314	15	249
315	15	250
316	15	251
317	15	251
318	15	252
319	15	252
320	15	253
321	15	254
322	15	255
323	15	256
324	15	256
325	15	257
326	15	257
327	15	258
328	15	258
329	15	259
330	15	260
331	15	261
332	15	262
333	15	262
334	15	263
335	15	264
336	15	265
337	15	265
338	15	266
339	15	267
340	15	267
341	15	268
342	15	268
343	15	268
344	15	269
345	15	269
346	15	270
347	15	270
348	15	271
349	15	272
350	15	272
351	15	273
352	15	274
353	15	275
354	15	276
355	15	276
356	15	277
357	15	277
358	15	277
359	15	277
360	15	278
361	15	278
362	15	279
363	15	280
364	15	281
365	15	281
366	15	282
367	15	283
368	15	283
369	15	284
370	15	285
371	15	286
372	15	286
373	15	287
374	15	287
375	15	288
376	15	289
377	15	289
378	15	290
379	15	291
380	15	291
381	15	291
382	15	291
383	15	292
384	15	292
385	15	293
386	15	294
387	15	294
388	15	295
389	15	295
390	15	295
391	15	296
392	15	297
393	15	298
394	15	299
395	15	299
396	15	299
397	15	300
398	15	301
399	15	301
400	15	301
401	15	301
402	15	302
403	15	302
404	15	303
405	15	303
406	15	303
407	15	304
408	15	305
409	15	305
410	15	305
411	15	306
412	15	306
413	15	306
414	15	307
415	15	308
416	15	308
417	15	308
418	15	308
419	15	308
420	15	309
421	15	310
