1	0	1
2	1	1
3	2	1
4	2	1
5	2	1
6	3	1
7	3	2
8	4	3
9	4	3
10	5	3
11	5	3
12	5	3
13	5	3
14	5	3
15	5	3
16	5	3
17	5	3
18	5	3
19	5	4
20	5	4
21	5	4
22	5	4
23	5	4
24	5	4
25	5	4
26	6	4
27	6	4
28	6	4
29	6	4
30	7	4
31	7	5
32	8	5
33	8	5
34	8	5
35	8	5
36	9	6
37	9	6
38	9	6
39	9	6
40	9	6
41	9	6
42	9	6
43	9	6
44	10	6
45	10	6
46	10	6
47	10	6
48	11	6
49	11	6
50	11	6
51	11	6
52	11	6
53	11	6
54	11	6
55	11	6
56	11	6
57	11	6
58	11	6
59	11	6
60	11	6
61	12	6
62	13	6
63	13	6
64	13	6
65	13	6
66	13	6
67	13	6
68	13	6
69	13	6
70	13	6
71	14	6
72	14	6
73	15	6
74	15	6
75	15	6
76	15	6
77	15	7
78	15	8
79	15	8
80	15	8
81	15	9
82	15	9
83	16	9
84	16	10
85	16	10
86	16	10
87	16	10
88	16	10
89	16	10
90	16	11
91	16	11
92	16	11
93	17	11
94	18	11
95	18	11
96	18	11
97	18	11
98	18	11
99	18	11
100	18	11
101	18	11
102	18	11
103	18	11
104	18	11
105	18	11
106	18	12
107	18	12
108	18	12
109	18	12
110	18	12
111	18	12
112	18	12
113	18	12
114	18	12
115	18	12
116	18	12
117	18	12
118	19	12
119	19	12
120	19	12
121	19	12
122	19	12
123	19	12
124	19	12
125	19	12
126	19	12
127	19	12
128	19	12
129	20	12
130	20	13
131	20	13
132	20	13
133	20	13
134	20	13
135	20	13
136	20	13
137	20	13
138	20	13
139	20	14
140	20	14
141	20	14
142	20	14
143	20	14
144	20	14
145	20	14
146	20	14
147	20	14
148	20	14
149	20	14
150	20	15
151	20	15
152	20	15
153	20	15
154	20	16
155	20	16
156	20	16
157	20	16
158	20	16
159	20	16
160	20	16
161	20	16
162	20	16
163	21	16
164	21	16
165	21	16
166	21	16
167	22	16
168	23	16
169	23	16
170	23	16
171	23	16
172	23	17
173	23	17
174	23	17
175	23	17
176	23	17
177	24	17
178	24	17
179	24	17
180	24	17
181	24	17
182	24	17
183	24	17
184	24	17
185	24	17
186	24	17
187	24	17
188	24	17
189	24	17
190	24	17
191	24	17
192	24	17
193	24	17
194	24	17
195	24	17
196	24	17
197	24	17
198	25	17
199	25	17
200	25	17
201	25	17
202	25	17
203	25	17
204	25	17
205	25	17
206	25	17
207	26	17
208	26	18
209	26	18
210	26	18
211	26	18
212	26	18
213	26	19
214	26	20
215	26	20
216	26	20
217	26	20
218	26	20
219	26	20
220	26	20
221	26	20
222	26	20
223	26	20
224	27	20
225	27	20
226	27	20
227	27	20
228	27	20
229	27	20
230	27	20
231	27	20
232	27	20
233	27	20
234	27	21
235	27	21
236	27	21
237	27	21
238	27	21
239	27	22
240	27	22
241	27	22
242	27	22
243	27	22
244	27	22
245	27	22
246	27	22
247	27	22
248	27	22
249	27	22
250	27	22
251	27	22
252	27	22
253	27	22
254	27	22
255	27	23
256	27	23
257	27	23
258	27	24
259	27	24
260	27	24
261	27	24
262	27	24
263	27	24
264	27	24
265	27	24
266	27	24
267	28	25
268	28	25
269	28	25
270	29	25
271	29	25
272	29	25
273	29	25
274	29	25
